title,description,image_url,room_type,local_path
Living Room Refresh,"Our Austin design studio gave this living room a bright and modern refresh.

Project designed by Sara Barney’s Austin interior design studio BANDD DESIGN. They serve the entire Austin area and its surrounding towns, with an emphasis on Round Rock, Lake Travis, West Lake Hills, and Tarrytown.

For more about BANDD DESIGN, click here: https://bandddesign.com/ To learn more about this project, click here: https://bandddesign.com/living-room-refresh/",https://st.hzcdn.com/fimgs/419121160cc199ec_8639-w360-h360-b0-p0--.jpg,living-room,images/living-room/living-room_01105.jpg
60th Place Project,"Comfy Seating Space, Fireplace Focal Point Example of a transitional living room design in Phoenix",https://st.hzcdn.com/fimgs/3571ef6503f9486d_1392-w360-h360-b0-p0--.jpg,living-room,images/living-room/living-room_01106.jpg
Elysian Estate,"All Filters Style Contemporary Modern Traditional Mid-Century Modern Farmhouse Transitional Industrial Scandinavian Rustic Coastal Eclectic Southwestern Tropical Craftsman Asian Victorian Mediterranean French Country Shabby-Chic Style Size Compact ( 22,686 ) Medium ( 139,815 ) Large ( 103,108 ) Expansive ( 14,786 ) Color Red ( 5,580 ) Orange ( 6,636 ) Wood Tones ( 7,801 ) Yellow ( 4,594 ) Green ( 9,535 ) Turquoise ( 5,588 ) Blue ( 8,217 ) Violet ( 1,016 ) Pink ( 985 ) Black ( 32,121 ) Gray ( 70,811 ) White ( 150,797 ) Beige ( 69,657 ) Brown ( 193,911 ) Type Enclosed ( 65,367 ) Loft-style ( 13,677 ) Open ( 199,854 ) Specialty Formal ( 110,931 ) Home Bar ( 6,745 ) Library/book Room ( 10,839 ) Music Room ( 4,776 ) TV All TVs ( 115,150 ) Built-in Media Wall ( 19,140 ) Concealed ( 5,780 ) Corner ( 382 ) Freestanding ( 15,754 ) None ( 82,347 ) Wall-mounted ( 74,074 ) Wall Color Beige ( 82,065 ) Black ( 2,064 ) Blue ( 12,376 ) Brown ( 8,607 ) Gray ( 58,083 ) Green ( 6,828 ) Multi ( 4,279 ) Orange ( 1,092 ) Pink ( 728 ) Purple ( 835 ) Red ( 1,524 ) White ( 109,342 ) Yellow ( 7,748 ) Floor Material Medium Hardwood ( 91,599 ) Light Hardwood ( 63,229 ) Dark Hardwood ( 62,236 ) Carpet ( 22,825 ) Porcelain Tile ( 10,417 ) Concrete ( 8,703 ) Ceramic Tile ( 8,156 ) Vinyl ( 6,980 ) Laminate ( 5,073 ) Marble ( 4,036 ) Travertine ( 3,181 ) Limestone ( 1,779 ) Bamboo ( 1,518 ) Painted Wood ( 1,173 ) Slate ( 1,035 ) Terra-cotta Tile ( 865 ) Plywood ( 550 ) Brick ( 314 ) Cork ( 312 ) Linoleum ( 305 ) Fireplace All Fireplaces ( 182,500 ) Standard ( 140,752 ) None ( 49,413 ) Ribbon ( 15,729 ) Two-sided ( 9,066 ) Corner ( 8,647 ) Wood Stove ( 5,224 ) Hanging ( 2,883 ) Fireplace Surround All Fireplace Surrounds ( 169,822 ) Brick ( 18,110 ) Concrete ( 6,698 ) Metal ( 8,462 ) Plaster ( 11,209 ) Shiplap ( 802 ) Stacked Stone ( 2,537 ) Stone ( 76,492 ) Tile ( 30,063 ) Wood ( 15,415 ) Floor Color Beige ( 31,128 ) Black ( 1,722 ) Blue ( 570 ) Brown ( 86,191 ) Gray ( 15,876 ) Green ( 210 ) Multi ( 2,902 ) Orange ( 525 ) Red ( 499 ) White ( 5,006 ) Yellow ( 628 ) Ceiling Design All Ceiling Designs ( 25,059 ) Coffered ( 3,226 ) Exposed Beam ( 6,810 ) Shiplap ( 1,139 ) Tray ( 2,057 ) Vaulted ( 9,221 ) Wallpaper ( 494 ) Wood ( 2,590 ) Wall Treatment All Wall Treatments ( 12,801 ) Brick ( 989 ) Paneling ( 2,727 ) Shiplap ( 1,750 ) Wainscoting ( 1,374 ) Wallpaper ( 3,189 ) Wood ( 2,173 ) $ $$ $$$ $$$$ Beige Black Blue Brown Gray Green Multi Orange Red White Yellow All Ceiling Designs Coffered Exposed Beam Shiplap Tray Vaulted Wallpaper Wood All Wall Treatments Brick Paneling Shiplap Wainscoting Wallpaper Wood Refine by: Budget $ ( 10,030 ) $$ ( 55,617 ) $$$ ( 90,308 ) $$$$ ( 30,880 ) Sort by : Popular Today Popular Today Latest Activity All Time Popular Newly Featured 1081 - 1140 of 884,718 photos Modern Coastal Traditional Farmhouse Transitional Mid-Century Modern Contemporary Built-in Media Wall Scandinavian Rustic Previous Next Item 1 of 10",https://st.hzcdn.com/fimgs/5481b612059db9eb_2204-w360-h360-b0-p0--.jpg,living-room,images/living-room/living-room_01107.jpg
Miami Beach Penthouse,"Complete Gut and Renovation in this Penthouse located in Miami Beach

Custom Built in Living Room Unit, Custom Sofa, Upholstered Custom swivel chairs and beautiful linen window treatments",https://st.hzcdn.com/fimgs/84f14f7e01c27162_6020-w360-h360-b0-p0--.jpg,living-room,images/living-room/living-room_01108.jpg
Sonos Multi-Room Sound Systems,"Inspiration for a mid-sized 1960s open concept and formal medium tone wood floor and brown floor living room remodel in Seattle with white walls, a wall-mounted tv and no fireplace",https://st.hzcdn.com/fimgs/82b1553909386d90_6728-w360-h360-b0-p0--.jpg,living-room,images/living-room/living-room_01109.jpg
French Country Estate,"Martha O'Hara Interiors, Interior Design & Photo Styling | John Kraemer & Sons, Builder | Charlie & Co. Design, Architectural Designer | Corey Gaffer, Photography 

Please Note: All “related,” “similar,” and “sponsored” products tagged or listed by Houzz are not actual products pictured. They have not been approved by Martha O’Hara Interiors nor any of the professionals credited. For information about our work, please contact design@oharainteriors.com.",https://st.hzcdn.com/fimgs/e901d3e20e73b8e9_1635-w360-h360-b0-p0--.jpg,living-room,images/living-room/living-room_01110.jpg
Modern Farmhouse,"All Filters Style Contemporary Modern Traditional Mid-Century Modern Farmhouse Transitional Industrial Scandinavian Rustic Coastal Eclectic Southwestern Tropical Craftsman Asian Victorian Mediterranean French Country Shabby-Chic Style Size Compact ( 22,686 ) Medium ( 139,815 ) Large ( 103,108 ) Expansive ( 14,786 ) Color Red ( 5,580 ) Orange ( 6,636 ) Wood Tones ( 7,801 ) Yellow ( 4,594 ) Green ( 9,535 ) Turquoise ( 5,588 ) Blue ( 8,217 ) Violet ( 1,016 ) Pink ( 985 ) Black ( 32,121 ) Gray ( 70,811 ) White ( 150,797 ) Beige ( 69,657 ) Brown ( 193,911 ) Type Enclosed ( 65,367 ) Loft-style ( 13,677 ) Open ( 199,854 ) Specialty Formal ( 110,931 ) Home Bar ( 6,745 ) Library/book Room ( 10,839 ) Music Room ( 4,776 ) TV All TVs ( 115,150 ) Built-in Media Wall ( 19,140 ) Concealed ( 5,780 ) Corner ( 382 ) Freestanding ( 15,754 ) None ( 82,347 ) Wall-mounted ( 74,074 ) Wall Color Beige ( 82,065 ) Black ( 2,064 ) Blue ( 12,376 ) Brown ( 8,607 ) Gray ( 58,083 ) Green ( 6,828 ) Multi ( 4,279 ) Orange ( 1,092 ) Pink ( 728 ) Purple ( 835 ) Red ( 1,524 ) White ( 109,342 ) Yellow ( 7,748 ) Floor Material Medium Hardwood ( 91,599 ) Light Hardwood ( 63,229 ) Dark Hardwood ( 62,236 ) Carpet ( 22,825 ) Porcelain Tile ( 10,417 ) Concrete ( 8,703 ) Ceramic Tile ( 8,156 ) Vinyl ( 6,980 ) Laminate ( 5,073 ) Marble ( 4,036 ) Travertine ( 3,181 ) Limestone ( 1,779 ) Bamboo ( 1,518 ) Painted Wood ( 1,173 ) Slate ( 1,035 ) Terra-cotta Tile ( 865 ) Plywood ( 550 ) Brick ( 314 ) Cork ( 312 ) Linoleum ( 305 ) Fireplace All Fireplaces ( 182,500 ) Standard ( 140,752 ) None ( 49,413 ) Ribbon ( 15,729 ) Two-sided ( 9,066 ) Corner ( 8,647 ) Wood Stove ( 5,224 ) Hanging ( 2,883 ) Fireplace Surround All Fireplace Surrounds ( 169,822 ) Brick ( 18,110 ) Concrete ( 6,698 ) Metal ( 8,462 ) Plaster ( 11,209 ) Shiplap ( 802 ) Stacked Stone ( 2,537 ) Stone ( 76,492 ) Tile ( 30,063 ) Wood ( 15,415 ) Floor Color Beige ( 31,128 ) Black ( 1,722 ) Blue ( 570 ) Brown ( 86,191 ) Gray ( 15,876 ) Green ( 210 ) Multi ( 2,902 ) Orange ( 525 ) Red ( 499 ) White ( 5,006 ) Yellow ( 628 ) Ceiling Design All Ceiling Designs ( 25,059 ) Coffered ( 3,226 ) Exposed Beam ( 6,810 ) Shiplap ( 1,139 ) Tray ( 2,057 ) Vaulted ( 9,221 ) Wallpaper ( 494 ) Wood ( 2,590 ) Wall Treatment All Wall Treatments ( 12,801 ) Brick ( 989 ) Paneling ( 2,727 ) Shiplap ( 1,750 ) Wainscoting ( 1,374 ) Wallpaper ( 3,189 ) Wood ( 2,173 ) $ $$ $$$ $$$$ Beige Black Blue Brown Gray Green Multi Orange Red White Yellow All Ceiling Designs Coffered Exposed Beam Shiplap Tray Vaulted Wallpaper Wood All Wall Treatments Brick Paneling Shiplap Wainscoting Wallpaper Wood Refine by: Budget $ ( 10,030 ) $$ ( 55,617 ) $$$ ( 90,308 ) $$$$ ( 30,880 ) Sort by : Popular Today Popular Today Latest Activity All Time Popular Newly Featured 1081 - 1140 of 884,718 photos Modern Coastal Traditional Farmhouse Transitional Mid-Century Modern Contemporary Built-in Media Wall Scandinavian Rustic Previous Next Item 1 of 10",https://st.hzcdn.com/fimgs/3a21969103b4d10b_7340-w360-h360-b0-p0--.jpg,living-room,images/living-room/living-room_01111.jpg
"Large Bay Window Drapes on Medallions, Cumming GA","The homeowner wished to add some color and style to her very neural and plain family room. We've addressed several components of the room: window treatments, furniture and rug placement and addition of pattern and color. The large bay type window consisted of 6 standard size windows separated by the strips of wall. We've added single width drapery panels in the pattern rich fabric and hung them on medallion type of hardware installed way above the window frame for for extra hight.
Two armchairs were placed in front of the bay area to create a perfect place for reading and conversation. Two color rich pillows were added to emphasize the area.

DRAPES & DECOR",https://st.hzcdn.com/fimgs/dfe1db2404d023a8_1485-w360-h360-b0-p0--.jpg,living-room,images/living-room/living-room_01112.jpg
Modern Luxury TV Unit with Black Slatted Wood Design,"Black slatted wood and mirrored shelving create a sleek, functional TV unit that doubles as a centerpiece for this luxury living area. Example of a trendy open concept wall paneling living room design in Miami with black walls and a wall-mounted tv",https://st.hzcdn.com/fimgs/fe9181e3078a7316_5566-w360-h360-b0-p0--.jpg,living-room,images/living-room/living-room_01113.jpg
Apt2B in Kelly Oxford's New Home,photographs by Tessa Neustadt and Sean Gin. Styled by HOMEPOLISH. Living room - mid-century modern open concept living room idea in Los Angeles with white walls,https://st.hzcdn.com/fimgs/d591e3fb042b5162_3041-w360-h360-b0-p0--.jpg,living-room,images/living-room/living-room_01114.jpg
Westlake Hills,Living room - french country living room idea in Austin,https://st.hzcdn.com/fimgs/6ae1fc3f07f82639_2748-w360-h360-b0-p0--.jpg,living-room,images/living-room/living-room_01115.jpg
Elkins Park House,"This home outside of Philadelphia was designed to be family friendly and comfortable space and is just the place to relax and spend family time as well as have enough seating for entertaining. The living room has a large sectional to cozy up with a movie or to entertain. The historic home is bright and open all while feeling collected, comfortable and cozy. The applied box molding on the living room wall adds a subtle pattern all while being a striking focal point for the room. The grand foyer is fresh and inviting and uncluttered and allows for ample space for guests to be welcomed to the home. The kitchen was refreshed to include a contrasting toned island, blue backsplash tile and bright brass fixtures and lighting",https://st.hzcdn.com/fimgs/6b5137800ff37114_7347-w360-h360-b0-p0--.jpg,living-room,images/living-room/living-room_01116.jpg
Palo Alto Modern High Tech Home,"Inspiration for a large contemporary formal and enclosed light wood floor and beige floor living room remodel in San Francisco with beige walls, a tile fireplace, a ribbon fireplace and no tv",https://st.hzcdn.com/fimgs/21c1d989078429b6_5589-w360-h360-b0-p0--.jpg,living-room,images/living-room/living-room_01117.jpg
"Warm, Rustic Retreat | New Home Construction","High vaulted ceilings with exposed beams bring a warm, open feel to the room. Planked wood ceiling softens the space, while the stacked stone fireplace draws your eye all the way up, visually connecting the entire room. The seating layout is generous and inviting—coordinated but never too matchy—layered with a mix of textures and materials in the tables and accents.",https://st.hzcdn.com/fimgs/bbb16a0d0942fb3f_7379-w360-h360-b0-p0--.jpg,living-room,images/living-room/living-room_01118.jpg
Upscale Farmhouse,"Living room - mid-sized farmhouse loft-style medium tone wood floor and brown floor living room idea in Kansas City with gray walls, a standard fireplace, a wall-mounted tv and a brick fireplace",https://st.hzcdn.com/fimgs/6291c3e60d9be83d_4951-w360-h360-b0-p0--.jpg,living-room,images/living-room/living-room_01119.jpg
"Spanish Oaks || Furnishings || Austin, Texas || Great Room","Example of a mid-sized transitional formal and open concept gray floor and concrete floor living room design in Austin with white walls, a standard fireplace, a wall-mounted tv and a plaster fireplace",https://st.hzcdn.com/fimgs/ff01b1f10bbe59ff_4941-w360-h360-b0-p0--.jpg,living-room,images/living-room/living-room_01120.jpg
Braidwood Lane,"Example of a transitional open concept light wood floor and beige floor living room design in Nashville with beige walls, a standard fireplace, a plaster fireplace and a wall-mounted tv",https://st.hzcdn.com/fimgs/21718b5609bb0f52_6840-w360-h360-b0-p0--.jpg,living-room,images/living-room/living-room_01121.jpg
SOUTHAVEN REMODEL,"All Filters Style Contemporary Modern Traditional Mid-Century Modern Farmhouse Transitional Industrial Scandinavian Rustic Coastal Eclectic Southwestern Tropical Craftsman Asian Victorian Mediterranean French Country Shabby-Chic Style Size Compact ( 22,686 ) Medium ( 139,815 ) Large ( 103,108 ) Expansive ( 14,786 ) Color Red ( 5,580 ) Orange ( 6,636 ) Wood Tones ( 7,801 ) Yellow ( 4,594 ) Green ( 9,535 ) Turquoise ( 5,588 ) Blue ( 8,217 ) Violet ( 1,016 ) Pink ( 985 ) Black ( 32,121 ) Gray ( 70,811 ) White ( 150,797 ) Beige ( 69,657 ) Brown ( 193,911 ) Type Enclosed ( 65,367 ) Loft-style ( 13,677 ) Open ( 199,854 ) Specialty Formal ( 110,931 ) Home Bar ( 6,745 ) Library/book Room ( 10,839 ) Music Room ( 4,776 ) TV All TVs ( 115,150 ) Built-in Media Wall ( 19,140 ) Concealed ( 5,780 ) Corner ( 382 ) Freestanding ( 15,754 ) None ( 82,347 ) Wall-mounted ( 74,074 ) Wall Color Beige ( 82,065 ) Black ( 2,064 ) Blue ( 12,376 ) Brown ( 8,607 ) Gray ( 58,083 ) Green ( 6,828 ) Multi ( 4,279 ) Orange ( 1,092 ) Pink ( 728 ) Purple ( 835 ) Red ( 1,524 ) White ( 109,342 ) Yellow ( 7,748 ) Floor Material Medium Hardwood ( 91,599 ) Light Hardwood ( 63,229 ) Dark Hardwood ( 62,236 ) Carpet ( 22,825 ) Porcelain Tile ( 10,417 ) Concrete ( 8,703 ) Ceramic Tile ( 8,156 ) Vinyl ( 6,980 ) Laminate ( 5,073 ) Marble ( 4,036 ) Travertine ( 3,181 ) Limestone ( 1,779 ) Bamboo ( 1,518 ) Painted Wood ( 1,173 ) Slate ( 1,035 ) Terra-cotta Tile ( 865 ) Plywood ( 550 ) Brick ( 314 ) Cork ( 312 ) Linoleum ( 305 ) Fireplace All Fireplaces ( 182,500 ) Standard ( 140,752 ) None ( 49,413 ) Ribbon ( 15,729 ) Two-sided ( 9,066 ) Corner ( 8,647 ) Wood Stove ( 5,224 ) Hanging ( 2,883 ) Fireplace Surround All Fireplace Surrounds ( 169,822 ) Brick ( 18,110 ) Concrete ( 6,698 ) Metal ( 8,462 ) Plaster ( 11,209 ) Shiplap ( 802 ) Stacked Stone ( 2,537 ) Stone ( 76,492 ) Tile ( 30,063 ) Wood ( 15,415 ) Floor Color Beige ( 31,128 ) Black ( 1,722 ) Blue ( 570 ) Brown ( 86,191 ) Gray ( 15,876 ) Green ( 210 ) Multi ( 2,902 ) Orange ( 525 ) Red ( 499 ) White ( 5,006 ) Yellow ( 628 ) Ceiling Design All Ceiling Designs ( 25,059 ) Coffered ( 3,226 ) Exposed Beam ( 6,810 ) Shiplap ( 1,139 ) Tray ( 2,057 ) Vaulted ( 9,221 ) Wallpaper ( 494 ) Wood ( 2,590 ) Wall Treatment All Wall Treatments ( 12,801 ) Brick ( 989 ) Paneling ( 2,727 ) Shiplap ( 1,750 ) Wainscoting ( 1,374 ) Wallpaper ( 3,189 ) Wood ( 2,173 ) $ $$ $$$ $$$$ Beige Black Blue Brown Gray Green Multi Orange Red White Yellow All Ceiling Designs Coffered Exposed Beam Shiplap Tray Vaulted Wallpaper Wood All Wall Treatments Brick Paneling Shiplap Wainscoting Wallpaper Wood Refine by: Budget $ ( 10,030 ) $$ ( 55,617 ) $$$ ( 90,308 ) $$$$ ( 30,880 ) Sort by : Popular Today Popular Today Latest Activity All Time Popular Newly Featured 1081 - 1140 of 884,718 photos Modern Coastal Traditional Farmhouse Transitional Mid-Century Modern Contemporary Built-in Media Wall Scandinavian Rustic Previous Next Item 1 of 10",https://st.hzcdn.com/fimgs/6561667804665b3a_8072-w360-h360-b0-p0--.jpg,living-room,images/living-room/living-room_01122.jpg
Maple MCM,"Inspiration for a mid-century modern light wood floor, beige floor, vaulted ceiling and wood ceiling living room remodel in Portland with white walls and a standard fireplace",https://st.hzcdn.com/fimgs/85b1fa7c01e08f23_6174-w360-h360-b0-p0--.jpg,living-room,images/living-room/living-room_01123.jpg
Living Room Fireplaces,"This modern model evolved from the most award-winning gas fireplace series ever made, the 8000 Series. Artistic flames rise through crushed glass, radiating within a reflective firebox. These elegant gas fireplaces provide clean lines and frame a gorgeous twist on tradition.",https://st.hzcdn.com/fimgs/01616ec106269bdd_1455-w360-h360-b0-p0--.jpg,living-room,images/living-room/living-room_01124.jpg
San Carlos Corner Ranch,"All Filters Style Contemporary Modern Traditional Mid-Century Modern Farmhouse Transitional Industrial Scandinavian Rustic Coastal Eclectic Southwestern Tropical Craftsman Asian Victorian Mediterranean French Country Shabby-Chic Style Size Compact ( 22,686 ) Medium ( 139,815 ) Large ( 103,108 ) Expansive ( 14,786 ) Color Red ( 5,580 ) Orange ( 6,636 ) Wood Tones ( 7,801 ) Yellow ( 4,594 ) Green ( 9,535 ) Turquoise ( 5,588 ) Blue ( 8,217 ) Violet ( 1,016 ) Pink ( 985 ) Black ( 32,121 ) Gray ( 70,811 ) White ( 150,797 ) Beige ( 69,657 ) Brown ( 193,911 ) Type Enclosed ( 65,367 ) Loft-style ( 13,677 ) Open ( 199,854 ) Specialty Formal ( 110,931 ) Home Bar ( 6,745 ) Library/book Room ( 10,839 ) Music Room ( 4,776 ) TV All TVs ( 115,150 ) Built-in Media Wall ( 19,140 ) Concealed ( 5,780 ) Corner ( 382 ) Freestanding ( 15,754 ) None ( 82,347 ) Wall-mounted ( 74,074 ) Wall Color Beige ( 82,065 ) Black ( 2,064 ) Blue ( 12,376 ) Brown ( 8,607 ) Gray ( 58,083 ) Green ( 6,828 ) Multi ( 4,279 ) Orange ( 1,092 ) Pink ( 728 ) Purple ( 835 ) Red ( 1,524 ) White ( 109,342 ) Yellow ( 7,748 ) Floor Material Medium Hardwood ( 91,599 ) Light Hardwood ( 63,229 ) Dark Hardwood ( 62,236 ) Carpet ( 22,825 ) Porcelain Tile ( 10,417 ) Concrete ( 8,703 ) Ceramic Tile ( 8,156 ) Vinyl ( 6,980 ) Laminate ( 5,073 ) Marble ( 4,036 ) Travertine ( 3,181 ) Limestone ( 1,779 ) Bamboo ( 1,518 ) Painted Wood ( 1,173 ) Slate ( 1,035 ) Terra-cotta Tile ( 865 ) Plywood ( 550 ) Brick ( 314 ) Cork ( 312 ) Linoleum ( 305 ) Fireplace All Fireplaces ( 182,500 ) Standard ( 140,752 ) None ( 49,413 ) Ribbon ( 15,729 ) Two-sided ( 9,066 ) Corner ( 8,647 ) Wood Stove ( 5,224 ) Hanging ( 2,883 ) Fireplace Surround All Fireplace Surrounds ( 169,822 ) Brick ( 18,110 ) Concrete ( 6,698 ) Metal ( 8,462 ) Plaster ( 11,209 ) Shiplap ( 802 ) Stacked Stone ( 2,537 ) Stone ( 76,492 ) Tile ( 30,063 ) Wood ( 15,415 ) Floor Color Beige ( 31,128 ) Black ( 1,722 ) Blue ( 570 ) Brown ( 86,191 ) Gray ( 15,876 ) Green ( 210 ) Multi ( 2,902 ) Orange ( 525 ) Red ( 499 ) White ( 5,006 ) Yellow ( 628 ) Ceiling Design All Ceiling Designs ( 25,059 ) Coffered ( 3,226 ) Exposed Beam ( 6,810 ) Shiplap ( 1,139 ) Tray ( 2,057 ) Vaulted ( 9,221 ) Wallpaper ( 494 ) Wood ( 2,590 ) Wall Treatment All Wall Treatments ( 12,801 ) Brick ( 989 ) Paneling ( 2,727 ) Shiplap ( 1,750 ) Wainscoting ( 1,374 ) Wallpaper ( 3,189 ) Wood ( 2,173 ) $ $$ $$$ $$$$ Beige Black Blue Brown Gray Green Multi Orange Red White Yellow All Ceiling Designs Coffered Exposed Beam Shiplap Tray Vaulted Wallpaper Wood All Wall Treatments Brick Paneling Shiplap Wainscoting Wallpaper Wood Refine by: Budget $ ( 10,030 ) $$ ( 55,617 ) $$$ ( 90,308 ) $$$$ ( 30,880 ) Sort by : Popular Today Popular Today Latest Activity All Time Popular Newly Featured 1081 - 1140 of 884,718 photos Modern Coastal Traditional Farmhouse Transitional Mid-Century Modern Contemporary Built-in Media Wall Scandinavian Rustic Previous Next Item 1 of 10",https://st.hzcdn.com/fimgs/4611c9ad09b34bd9_8042-w360-h360-b0-p0--.jpg,living-room,images/living-room/living-room_01125.jpg
Berendo,Eclectic living room photo in San Francisco with green walls and a standard fireplace,https://st.hzcdn.com/fimgs/1dc15a4407eb24db_7822-w360-h360-b0-p0--.jpg,living-room,images/living-room/living-room_01126.jpg
Coastal Carlsbad California,Example of a beach style living room design in San Diego,https://st.hzcdn.com/fimgs/c621615d0662782d_8508-w360-h360-b0-p0--.jpg,living-room,images/living-room/living-room_01127.jpg
Napoleon Fireplaces,"Inspiration for a mid-sized transitional formal and open concept dark wood floor and brown floor living room remodel in Grand Rapids with beige walls, a ribbon fireplace, a metal fireplace and no tv",https://st.hzcdn.com/fimgs/f421082f0965042c_4002-w360-h360-b0-p0--.jpg,living-room,images/living-room/living-room_01128.jpg
Stone Interiors & Exteriors,"Mid-sized elegant open concept light wood floor living room photo in St Louis with beige walls, a standard fireplace, a stone fireplace and no tv",https://st.hzcdn.com/fimgs/ea312fab08cbf96d_6458-w360-h360-b0-p0--.jpg,living-room,images/living-room/living-room_01129.jpg
Transitional Living Room,"Living room - large transitional formal and open concept medium tone wood floor living room idea in San Francisco with white walls, a wall-mounted tv, a metal fireplace and a ribbon fireplace",https://st.hzcdn.com/fimgs/0a1191e905f1d72d_1913-w360-h360-b0-p0--.jpg,living-room,images/living-room/living-room_01130.jpg
Cary Project,"Taking a small living room and make it a room with a purpose. With the addition of a ventless fireplace flanked by a custom bookcase this seldom used living room has become a quite space for conversation, reading and listening to music.",https://st.hzcdn.com/fimgs/0381913606350a54_3570-w360-h360-b0-p0--.jpg,living-room,images/living-room/living-room_01131.jpg
Modern Green Home Feat. French Connection Provence Flooring,"Design by The Sunset Team in Los Angeles, CA Living room - large contemporary open concept light wood floor and beige floor living room idea in Los Angeles with white walls, a hanging fireplace and a tile fireplace",https://st.hzcdn.com/fimgs/df51b17806eb0469_9595-w360-h360-b0-p0--.jpg,living-room,images/living-room/living-room_01132.jpg
Mount Baker Historic Craftsman,"Photography by Miranda Estes Example of a mid-sized arts and crafts enclosed medium tone wood floor living room design in Seattle with white walls, a standard fireplace, a tile fireplace and no tv",https://st.hzcdn.com/fimgs/361177f305b41a81_2143-w360-h360-b0-p0--.jpg,living-room,images/living-room/living-room_01133.jpg
Beach Style Living Room,Inspiration for a coastal formal and open concept light wood floor living room remodel in Other,https://st.hzcdn.com/fimgs/6cf1f37b0ab27675_1381-w360-h360-b0-p0--.jpg,living-room,images/living-room/living-room_01134.jpg
LEED Gold Handcrafted Log Home: The Norwood Residence - Great Room,"This large, open great room serves as an excellent space to entertain. On nice nights, open up the french doors and take the party to the deck. 
Produced By: PrecisionCraft Log & Timber Homes.
Photo Credit: Hilliard Photographics",https://st.hzcdn.com/fimgs/e671f76c06d0dbf8_8091-w360-h360-b0-p0--.jpg,living-room,images/living-room/living-room_01135.jpg
Clarksville Historic Remodel and Addition,"Example of a mid-sized minimalist open concept dark wood floor living room design in Austin with white walls, a hanging fireplace and a concealed tv",https://st.hzcdn.com/fimgs/fd4110d50e6287e0_7853-w360-h360-b0-p0--.jpg,living-room,images/living-room/living-room_01136.jpg
Client House,Inspiration for a contemporary carpeted living room remodel in Omaha,https://st.hzcdn.com/fimgs/9c113a770679769f_0995-w360-h360-b0-p0--.jpg,living-room,images/living-room/living-room_01137.jpg
Alameda Mid Century Modern,"We had a big, bright open space to work with. We went with neutral colors, a statement leather couch and a wool rug from CB2 with colors that tie in the other colors in the room. The fireplace mantel is custom from Sawtooth Ridge on Etsy. More art from Lost Art Salon in San Francisco and accessories from the clients travels on the bookshelf from S=CB2.",https://st.hzcdn.com/fimgs/a6011da00e20b9f4_4090-w360-h360-b0-p0--.jpg,living-room,images/living-room/living-room_01138.jpg
Artisan Tour Home 2016,Landmark Photography Example of a mid-sized beach style enclosed carpeted living room design in Minneapolis with gray walls and a wall-mounted tv,https://st.hzcdn.com/fimgs/b021173d079568d4_7105-w360-h360-b0-p0--.jpg,living-room,images/living-room/living-room_01139.jpg
2016 Artisan Home,"Landmark Photography Example of a transitional dark wood floor living room design in Minneapolis with white walls, a ribbon fireplace and a media wall",https://st.hzcdn.com/fimgs/bff1b02107a34b01_4865-w360-h360-b0-p0--.jpg,living-room,images/living-room/living-room_01140.jpg
Ross Custom Home,"Thoughtful design and detailed craft combine to create this timelessly elegant custom home. The contemporary vocabulary and classic gabled roof harmonize with the surrounding neighborhood and natural landscape. Built from the ground up, a two story structure in the front contains the private quarters, while the one story extension in the rear houses the Great Room - kitchen, dining and living - with vaulted ceilings and ample natural light. Large sliding doors open from the Great Room onto a south-facing patio and lawn creating an inviting indoor/outdoor space for family and friends to gather.

Chambers + Chambers Architects
Stone Interiors
Federika Moller Landscape Architecture
Alanna Hale Photography",https://st.hzcdn.com/fimgs/c0e144060f469d42_5399-w360-h360-b0-p0--.jpg,living-room,images/living-room/living-room_01141.jpg
